TypeDictionary_XmlSchema_CoreSpecificationIdDataType,6113,Variable
TypeDictionary_BinarySchema_CrimpDetailIdDataType,6114,Variable
TypeDictionary_XmlSchema_CrimpDetailIdDataType,6115,Variable
TypeDictionary_BinarySchema_DocumentVersionIdDataType,6116,Variable
TypeDictionary_XmlSchema_DocumentVersionIdDataType,6117,Variable
TypeDictionary_BinarySchema_ExtendableElementIdDataType,6118,Variable
TypeDictionary_XmlSchema_ExtendableElementIdDataType,6119,Variable
TypeDictionary_BinarySchema_GeneralTechnicalPartSpecificationIdDataType,6120,Variable
TypeDictionary_XmlSchema_GeneralTechnicalPartSpecificationIdDataType,6121,Variable
TypeDictionary_BinarySchema_InsulationCrimpDetailIdDataType,6122,Variable
TypeDictionary_XmlSchema_InsulationCrimpDetailIdDataType,6123,Variable
TypeDictionary_BinarySchema_InsulationSpecificationIdDataType,6124,Variable
TypeDictionary_XmlSchema_InsulationSpecificationIdDataType,6125,Variable
TypeDictionary_BinarySchema_ItemVersionIdDataType,6126,Variable
TypeDictionary_XmlSchema_ItemVersionIdDataType,6127,Variable
TypeDictionary_BinarySchema_OccurrenceOrUsageIdDataType,6128,Variable
TypeDictionary_XmlSchema_OccurrenceOrUsageIdDataType,6129,Variable
TypeDictionary_BinarySchema_PartOccurrenceIdDataType,6130,Variable
TypeDictionary_XmlSchema_PartOccurrenceIdDataType,6131,Variable
TypeDictionary_BinarySchema_PartOrUsageRelatedSpecificationIdDataType,6132,Variable
TypeDictionary_XmlSchema_PartOrUsageRelatedSpecificationIdDataType,6133,Variable
TypeDictionary_BinarySchema_PartVersionIdDataType,6134,Variable
TypeDictionary_XmlSchema_PartVersionIdDataType,6135,Variable
TypeDictionary_BinarySchema_PluggableTerminalRoleIdDataType,6136,Variable
TypeDictionary_XmlSchema_PluggableTerminalRoleIdDataType,6137,Variable
TypeDictionary_BinarySchema_PluggableTerminalSpecificationIdDataType,6138,Variable
TypeDictionary_XmlSchema_PluggableTerminalSpecificationIdDataType,6139,Variable
TypeDictionary_BinarySchema_ResourceVersionIdDataType,6140,Variable
TypeDictionary_XmlSchema_ResourceVersionIdDataType,6141,Variable
TypeDictionary_BinarySchema_RoleIdDataType,6142,Variable
TypeDictionary_XmlSchema_RoleIdDataType,6143,Variable
TypeDictionary_BinarySchema_RoutableElementIdDataType,6144,Variable
TypeDictionary_XmlSchema_RoutableElementIdDataType,6145,Variable
TypeDictionary_BinarySchema_SpecificationIdDataType,6146,Variable
TypeDictionary_XmlSchema_SpecificationIdDataType,6147,Variable
TypeDictionary_BinarySchema_TerminalRoleIdDataType,6148,Variable
TypeDictionary_XmlSchema_TerminalRoleIdDataType,6149,Variable
TypeDictionary_BinarySchema_TerminalSpecificationIdDataType,6150,Variable
TypeDictionary_XmlSchema_TerminalSpecificationIdDataType,6151,Variable
TypeDictionary_BinarySchema_WireElementIdDataType,6152,Variable
TypeDictionary_XmlSchema_WireElementIdDataType,6153,Variable
TypeDictionary_BinarySchema_WireElementReferenceIdDataType,6154,Variable
TypeDictionary_XmlSchema_WireElementReferenceIdDataType,6155,Variable
TypeDictionary_BinarySchema_WireElementSpecificationIdDataType,6156,Variable
TypeDictionary_XmlSchema_WireElementSpecificationIdDataType,6157,Variable
PartOrUsageRelatedSpecificationIdDataType,6158,DataType
PartVersionIdDataType,6159,DataType
TypeDictionary_BinarySchema_WireEndIdDataType,6160,Variable
TypeDictionary_XmlSchema_WireEndIdDataType,6161,Variable
TypeDictionary_BinarySchema_WireMountingDetailIdDataType,6162,Variable
TypeDictionary_XmlSchema_WireMountingDetailIdDataType,6163,Variable
TypeDictionary_BinarySchema_WireMountingIdDataType,6164,Variable
TypeDictionary_XmlSchema_WireMountingIdDataType,6165,Variable
TypeDictionary_BinarySchema_WireReceptionIdDataType,6166,Variable
TypeDictionary_XmlSchema_WireReceptionIdDataType,6167,Variable
TypeDictionary_BinarySchema_WireReceptionReferenceIdDataType,6168,Variable
TypeDictionary_XmlSchema_WireReceptionReferenceIdDataType,6169,Variable
TypeDictionary_BinarySchema_WireReceptionSpecificationIdDataType,6170,Variable
TypeDictionary_XmlSchema_WireReceptionSpecificationIdDataType,6171,Variable
TypeDictionary_BinarySchema_WireRoleIdDataType,6172,Variable
TypeDictionary_XmlSchema_WireRoleIdDataType,6173,Variable
TypeDictionary_BinarySchema_WireSpecificationIdDataType,6174,Variable
TypeDictionary_XmlSchema_WireSpecificationIdDataType,6175,Variable
TypeDictionary_BinarySchema_Material,6176,Variable
TypeDictionary_XmlSchema_Material,6177,Variable
TypeDictionary_BinarySchema_Size,6178,Variable
TypeDictionary_XmlSchema_Size,6179,Variable
TypeDictionary_BinarySchema_NumericalValue,6180,Variable
TypeDictionary_XmlSchema_NumericalValue,6181,Variable
TypeDictionary_BinarySchema_ValueRange,6182,Variable
TypeDictionary_XmlSchema_ValueRange,6183,Variable
RoutableElementIdDataType,6205,DataType
SpecificationIdDataType,6207,DataType
ResourceVersionIdDataType,6277,DataType
CavitySealSpecificationIdDataType,6296,DataType
ConductorSpecificationIdDataType,6300,DataType
